CarID,ManufacturerID,Model,EngineSize,FuelType,YearOfManufacture,Mileage,Price,DealerID
C33198,4,Polo,1.2,Diesel,1999,63052,4719,38
C00920,1,Mondeo,1.6,Diesel,2017,70518,24108,24
C15527,4,Passat,1.8,Diesel,2005,140179,7251,31
C12349,0,X3,2.0,Petrol,2015,50003,29999,7
C08855,1,Focus,2.0,Petrol,1998,141103,4328,10
C18999,1,Fiesta,1.2,Petrol,2017,43949,16401,39
C09427,3,Prius,1.8,Hybrid,2015,47723,31029,24
C08944,1,Focus,1.6,Petrol,2008,56054,13977,2
C32236,1,Mondeo,2.0,Diesel,1994,215480,1827,45
C35582,1,Focus,1.8,Petrol,2012,84597,15992,44
C39118,3,Yaris,1.2,Hybrid,2016,32612,22806,22
C27629,1,Fiesta,1.4,Petrol,2004,172264,2879,4
C39361,4,Polo,1.0,Petrol,2007,59793,7143,20
C00905,0,Z4,2.2,Petrol,2014,49329,28150,40
C17412,3,RAV4,2.0,Petrol,2019,36196,44839,29
C32072,3,Prius,1.8,Hybrid,1994,190553,2587,26
C26434,1,Fiesta,1.4,Petrol,2007,160873,3870,19
C42025,3,Yaris,1.2,Hybrid,2008,121178,7321,43
C08958,1,Fiesta,1.2,Petrol,2017,53639,15445,23
C29132,1,Mondeo,1.6,Diesel,2002,150403,4876,16
C44497,3,RAV4,2.0,Hybrid,1992,164144,3516,0
C10539,1,Focus,1.8,Petrol,2013,52223,21197,11
C31184,4,Golf,1.4,Diesel,2009,70679,11203,39
C03319,3,Yaris,1.4,Hybrid,2010,82394,12011,43
C34639,0,X3,3.0,Diesel,1995,114196,6517,30
C00158,0,X3,3.0,Petrol,2008,20860,27342,46
C46259,3,Yaris,1.0,Hybrid,2014,54799,15922,28
C04326,4,Passat,1.6,Diesel,1999,163299,3791,9
C18624,4,Polo,1.2,Petrol,1990,294649,354,27
C26952,4,Golf,2.0,Diesel,2001,161736,3937,15
C05074,1,Fiesta,1.4,Petrol,2003,147231,3317,20
C00597,3,RAV4,2.0,Hybrid,2000,115704,8835,14
C33832,3,Prius,1.8,Hybrid,2017,55184,33837,46
C08340,1,Fiesta,1.0,Petrol,1997,120755,2317,29
C22082,3,Yaris,1.2,Hybrid,2000,142993,3615,38
C23884,1,Focus,2.0,Petrol,2000,163330,4121,1
C05435,4,Passat,1.6,Diesel,1999,162607,3813,15
C27647,3,RAV4,2.2,Hybrid,1990,188756,2615,27
C37437,3,Prius,1.0,Hybrid,2013,47134,20314,9
C16469,3,Prius,1.4,Hybrid,2022,4198,55787,36
C12924,1,Fiesta,1.2,Petrol,2018,16587,20519,13
C48135,4,Golf,2.0,Diesel,2018,29435,31536,11
C10545,3,Prius,1.8,Hybrid,2002,151113,6157,43
C01479,4,Passat,1.4,Petrol,1993,226687,1301,43
C47980,0,M5,5.0,Petrol,1992,155174,8140,40
C22307,4,Polo,1.6,Petrol,2007,112748,6229,24
C32498,4,Passat,1.4,Diesel,1993,249377,1109,29
C10114,3,Yaris,1.4,Petrol,2011,62733,12215,32
C12681,1,Focus,2.0,Diesel,2004,164084,5614,3
C07708,1,Focus,1.8,Petrol,2015,51817,24282,3
C33180,4,Polo,1.2,Petrol,2009,106681,6451,31
C22198,3,RAV4,1.8,Petrol,2016,27326,36662,15
C00309,3,Prius,1.0,Hybrid,2007,61357,12446,3
C39879,1,Fiesta,1.4,Petrol,1991,176557,1167,45
C00472,1,Fiesta,1.2,Petrol,1998,156867,2033,26
C41683,0,Z4,3.0,Petrol,1993,206429,2407,43
C18336,3,Prius,1.0,Hybrid,2017,47094,26529,5
C13361,4,Passat,2.0,Diesel,2013,74550,21227,44
C42884,4,Polo,1.6,Petrol,2007,77115,8053,14
C16615,0,X3,2.4,Diesel,1989,84460,4853,35
C45199,1,Focus,1.0,Petrol,2012,41645,15774,34
C24479,4,Polo,2.0,Petrol,2019,22294,28166,19
C09241,1,Mondeo,1.6,Diesel,2010,35217,18876,48
C30460,2,911,2.6,Petrol,1998,227471,5525,39
C37831,4,Polo,1.6,Petrol,1995,89966,3308,5
C13481,1,Focus,1.0,Diesel,1993,241978,959,17
C41063,3,Yaris,1.0,Hybrid,2005,105831,6145,27
C15279,1,Fiesta,1.0,Petrol,2011,54276,9413,21
C05083,4,Golf,1.8,Petrol,1992,168003,1852,17
C17688,1,Fiesta,1.2,Petrol,1996,205912,1167,2
C36543,4,Polo,1.0,Diesel,1994,200451,1055,43
C38417,1,Mondeo,1.6,Diesel,1990,228544,1112,39
C09566,3,Yaris,1.4,Hybrid,2007,103282,8467,17
C09688,2,911,2.6,Petrol,1998,158472,10081,46
C20259,3,Prius,1.8,Hybrid,2001,33991,13251,10
C12234,1,Fiesta,1.4,Petrol,1987,271135,381,29
C28537,3,Yaris,1.2,Hybrid,1986,270674,460,18
C01271,1,Mondeo,1.6,Hybrid,2018,21913,39675,1
C42366,3,RAV4,1.8,Hybrid,2002,83878,12082,0
C32419,3,Yaris,1.0,Petrol,2011,76532,9415,5
C16225,4,Passat,2.0,Diesel,2011,58938,20596,0
C46620,2,Cayenne,3.5,Diesel,2002,144029,12115,7
C14199,4,Polo,1.6,Petrol,1992,173325,1406,32
C09807,3,RAV4,2.0,Hybrid,2005,32009,21683,10
C15743,4,Passat,2.0,Petrol,2018,24628,38466,39
C48599,1,Focus,1.4,Petrol,2002,156230,4179,17
C18057,1,Focus,1.0,Petrol,1990,269688,578,38
C01340,4,Golf,1.4,Petrol,1999,132961,3469,5
C48284,0,Z4,2.4,Petrol,1990,188906,2056,45
C23932,1,Mondeo,1.6,Hybrid,2013,71222,21004,2
C27139,4,Passat,1.4,Diesel,1998,135760,4154,4
C16420,1,Fiesta,1.2,Diesel,1987,86396,1763,3
C49258,2,911,3.5,Petrol,2003,61024,33775,28
C32897,1,Fiesta,1.4,Diesel,2016,32884,18585,22
C14789,1,Fiesta,1.2,Diesel,1996,93134,3063,22
C19261,3,Prius,1.4,Hybrid,2014,24430,29366,0
C08621,3,RAV4,2.4,Hybrid,2002,88543,13502,5
C23541,3,RAV4,2.4,Hybrid,1992,235899,2049,46
C31887,4,Golf,1.8,Petrol,1985,207159,827,26
C38391,4,Passat,1.8,Diesel,1989,188587,1664,31
C40082,4,Polo,2.0,Petrol,1986,249553,534,42
C37833,3,Prius,1.0,Hybrid,2018,22049,32836,2
C05402,4,Polo,1.2,Petrol,2011,65567,9839,17
C47221,0,Z4,2.4,Petrol,2016,27660,38218,0
C00097,1,Focus,2.0,Petrol,2002,180048,4086,36
C37193,2,911,3.0,Petrol,2020,9676,131291,2
C18005,1,Mondeo,1.6,Diesel,2000,141554,4585,18
C24629,4,Polo,1.0,Petrol,2004,90345,4752,23
C04914,4,Polo,1.4,Petrol,2001,141827,3112,15
C05629,4,Polo,1.6,Petrol,2002,207473,2036,24
C49793,4,Passat,1.4,Diesel,2020,16114,40466,5
C43120,1,Mondeo,1.4,Petrol,2011,46825,16764,14
C24056,1,Focus,1.6,Petrol,2000,43362,8872,22
C45534,3,Prius,1.0,Hybrid,2011,60502,16339,34
C14523,4,Golf,1.6,Petrol,1992,240616,919,49
C49289,1,Fiesta,1.2,Petrol,1994,154176,1592,39
C01772,4,Passat,1.6,Diesel,2004,138758,6469,31
C34597,3,Yaris,1.2,Hybrid,1991,284360,565,26
C42946,1,Fiesta,1.0,Petrol,1988,265110,364,37
C47435,3,Prius,1.4,Hybrid,2020,13011,46630,48
C34001,1,Mondeo,2.0,Diesel,2000,224177,2521,41
C26657,3,RAV4,2.4,Hybrid,1997,101392,8818,14
C03350,3,Prius,1.0,Hybrid,2015,31595,25468,49
C42086,4,Golf,2.0,Petrol,2013,54031,18555,43
C29089,4,Passat,1.4,Diesel,2014,60836,20791,16
C14051,4,Polo,1.2,Petrol,1994,150099,1689,18
C37989,1,Fiesta,1.0,Petrol,2004,160762,2680,7
C21583,4,Passat,1.4,Diesel,2012,52145,19232,37
C48647,3,Yaris,1.2,Petrol,1994,157528,1793,4
C43245,1,Mondeo,1.8,Hybrid,2015,56008,28118,43
C24483,1,Fiesta,1.4,Petrol,2010,58850,10120,37
C14010,4,Golf,1.4,Diesel,2010,112189,8906,41
C01492,1,Fiesta,1.2,Diesel,1996,265299,713,4
C18806,2,Cayenne,4.0,Petrol,2010,40210,44009,43
C49505,4,Polo,1.0,Petrol,1999,134958,2432,49
C03114,3,Prius,1.8,Hybrid,1991,267533,1054,37
C36709,1,Mondeo,1.6,Diesel,1990,182219,1677,29
C12180,1,Focus,1.8,Diesel,1998,123352,4960,47
C27167,4,Golf,1.4,Petrol,2012,55019,14433,41
C15233,4,Passat,1.8,Diesel,2008,82499,13662,12
C12104,1,Focus,1.8,Diesel,1996,130729,4098,30
C49419,4,Passat,1.4,Diesel,2011,127963,10510,41
C32469,4,Polo,1.4,Diesel,1991,157049,1481,7
C29914,1,Fiesta,1.0,Petrol,2012,44098,10718,0
C06667,1,Mondeo,1.6,Diesel,2006,136864,7103,29
C42852,1,Mondeo,1.6,Diesel,2012,46390,20168,22
C15598,4,Golf,1.6,Petrol,1999,204340,2033,21
C44359,4,Golf,1.4,Diesel,2014,62769,16474,42
C27596,0,M5,4.4,Petrol,1990,288332,2025,32
C12224,4,Golf,2.0,Hybrid,1990,128468,2829,42
C39736,1,Fiesta,1.4,Petrol,1997,233120,1055,15
C03836,3,Prius,1.4,Hybrid,1996,77408,6355,23
C38241,4,Polo,1.6,Diesel,2004,111043,5424,40
C23847,4,Passat,1.8,Diesel,1997,140527,4242,23
C00286,4,Golf,1.8,Petrol,2010,70562,12942,41
C17042,1,Mondeo,1.8,Diesel,1991,216736,1403,40
C18576,2,911,2.6,Petrol,1996,150283,9438,8
C25637,1,Focus,1.0,Petrol,2004,148817,4289,1
C33393,4,Passat,1.4,Diesel,2018,18235,35009,12
C19661,1,Mondeo,1.6,Diesel,1986,147914,1712,11
C17006,3,RAV4,2.2,Petrol,2000,161282,5365,37
C00448,4,Golf,1.8,Hybrid,1993,206465,1702,48
C04292,4,Passat,2.0,Diesel,2019,8379,47142,39
C17892,4,Passat,1.8,Diesel,2003,108626,8106,6
C34152,1,Mondeo,1.4,Diesel,2006,126053,7235,25
C20603,3,Yaris,1.0,Hybrid,2003,84634,6267,1
C28166,1,Mondeo,1.8,Diesel,2007,105839,10228,39
C08247,3,Yaris,1.2,Hybrid,1992,169666,1701,26
C18249,1,Mondeo,1.6,Diesel,1999,148305,4061,47
C15383,4,Polo,2.0,Petrol,2003,147439,4062,40
C45528,1,Fiesta,1.4,Petrol,2013,43875,13574,4
C27674,3,RAV4,2.0,Hybrid,2004,124877,10749,34
C10399,3,Yaris,1.2,Petrol,1998,116684,3242,35
C44068,3,Prius,1.0,Hybrid,2016,39504,25987,1
C44939,1,Mondeo,1.4,Diesel,2014,39973,22412,7
C21081,4,Polo,1.0,Petrol,2017,34416,16265,20
C16708,4,Golf,1.4,Petrol,2014,74260,14535,4
C40189,1,Fiesta,1.0,Petrol,2005,50508,6461,19
C34196,1,Mondeo,2.0,Diesel,2022,4657,55558,3
C36796,3,Prius,1.4,Hybrid,2009,63770,16564,0
C39053,1,Mondeo,2.0,Diesel,2015,22717,31636,43
C04738,0,X3,2.0,Diesel,2020,18968,52715,32
C39399,0,Z4,2.0,Petrol,2001,100250,7988,48
C30728,2,Cayenne,3.0,Petrol,2008,116605,19771,15
C07050,3,Prius,1.8,Hybrid,1995,243383,1722,4
C27976,4,Passat,1.4,Diesel,2016,65289,23076,38
C35944,1,Fiesta,1.4,Petrol,2008,70504,8204,39
C00205,3,Yaris,1.0,Petrol,2002,227469,1517,4
C30488,1,Focus,2.0,Diesel,2009,133780,10032,18
C18452,0,Z4,3.0,Petrol,2008,137261,11752,29
C20732,1,Mondeo,1.8,Diesel,2012,53710,20439,25
C31344,1,Fiesta,1.2,Petrol,1990,239977,575,34
C09982,2,Cayenne,4.0,Diesel,1993,95275,10331,44
C10278,1,Mondeo,2.0,Diesel,2004,137485,6916,47
C01563,4,Golf,1.6,Petrol,2009,78923,10785,26
C41850,1,Fiesta,1.4,Petrol,2015,16516,18152,48
C33629,3,Yaris,1.2,Petrol,2002,135723,3649,22
C25796,4,Golf,2.0,Hybrid,2012,26674,24542,18
C20647,1,Fiesta,1.2,Petrol,2004,137217,3558,40
C21702,2,911,3.5,Petrol,1990,213100,4280,42
C38697,4,Polo,1.2,Petrol,1996,182467,1471,16
C01969,1,Mondeo,1.4,Hybrid,2005,67876,11786,16
C35757,4,Passat,1.4,Diesel,2012,49616,19538,1
C07351,4,Passat,2.0,Petrol,1999,209255,2713,21
C34689,1,Fiesta,1.2,Diesel,2001,116361,3599,35
C24769,1,Focus,1.6,Hybrid,2011,40120,22605,16
C08411,2,911,2.6,Petrol,2012,57998,54088,30
C30428,1,Mondeo,1.4,Petrol,1994,136761,2845,41
C11188,4,Passat,1.8,Diesel,2015,58480,25586,33
C38022,0,M5,5.0,Petrol,1998,148599,12817,27
C14764,1,Mondeo,1.8,Diesel,2005,143469,6684,1
C38685,1,Mondeo,1.4,Diesel,2012,74185,15765,39
C21817,4,Passat,1.4,Diesel,1996,156225,3079,33
C47821,4,Golf,1.6,Diesel,2002,183673,3125,49
C14355,1,Fiesta,1.2,Petrol,1997,231079,995,45
C14201,1,Mondeo,1.4,Diesel,2019,29279,33300,35
C06043,4,Passat,2.0,Petrol,1986,171248,1587,21
C42324,3,Prius,1.8,Hybrid,1993,309697,808,36
C21975,4,Golf,1.2,Petrol,2017,36680,20865,32
C03923,4,Golf,1.6,Diesel,1997,192299,2077,49
C44567,1,Fiesta,1.4,Petrol,2012,38372,13126,19
C25881,1,Mondeo,1.8,Diesel,1989,371540,284,45
C22337,3,RAV4,2.0,Hybrid,2011,118655,17984,18
C30358,4,Golf,1.6,Petrol,2008,75120,10355,31
C17186,0,X3,2.4,Diesel,1996,171038,3943,3
C33695,4,Polo,1.2,Petrol,1991,109262,1906,39
C04150,1,Mondeo,1.8,Hybrid,1991,156853,2692,18
C32847,3,RAV4,2.4,Hybrid,2016,56736,42540,43
C21938,1,Fiesta,1.4,Petrol,1993,169753,1412,41
C00087,4,Passat,1.8,Diesel,1991,155034,2526,42
C37414,0,Z4,3.0,Petrol,1994,151920,4104,35
C35888,4,Polo,2.0,Petrol,1994,103370,3140,39
C05274,3,Yaris,1.2,Hybrid,2012,88142,12204,18
C09634,1,Mondeo,1.6,Diesel,2000,196999,2873,41
C41869,3,Yaris,1.0,Hybrid,2008,125251,6475,35
C23836,3,Yaris,1.4,Hybrid,2008,90223,9949,26
C21708,1,Fiesta,1.4,Petrol,1996,151736,2005,12
C20357,4,Passat,1.8,Petrol,1996,124750,4281,38
C45041,3,RAV4,2.0,Hybrid,1996,175180,4181,33
C16658,4,Polo,2.0,Petrol,2006,103130,7000,8
C14609,4,Passat,2.0,Diesel,1999,163665,4226,15
C33081,4,Polo,1.6,Petrol,2015,61866,15197,27
C25264,1,Focus,1.0,Diesel,2022,7311,39109,19
C45467,1,Focus,1.4,Petrol,2002,85259,7207,1
C34212,3,Yaris,1.0,Petrol,2016,30209,17591,8
C32489,3,Yaris,1.4,Petrol,1996,194475,1615,44
C06691,4,Golf,2.0,Petrol,1995,148726,2798,11
C49133,3,RAV4,2.0,Hybrid,2004,95965,13355,38
C27801,4,Golf,1.6,Petrol,2014,41733,19140,44
C02716,3,RAV4,1.8,Hybrid,2000,118799,8185,31
C11310,1,Mondeo,1.8,Hybrid,2000,197294,3473,33
C44045,4,Passat,1.6,Petrol,2001,65994,8603,18
C42980,3,Yaris,1.0,Hybrid,1998,67684,5040,25
C32068,4,Passat,1.6,Diesel,2004,106355,8309,22
C46813,4,Polo,2.0,Petrol,2009,114241,7869,32
C23934,3,Yaris,1.0,Petrol,2004,107972,4715,46
C32741,3,RAV4,2.4,Hybrid,2006,116461,14355,3
C26978,1,Mondeo,1.4,Diesel,2016,48301,24343,49
C37483,1,Mondeo,1.6,Hybrid,2017,57617,29982,34
C39924,3,Yaris,1.4,Petrol,1998,87189,4349,21
C15539,1,Focus,2.0,Petrol,2019,21010,40077,22
C41364,4,Golf,1.8,Petrol,1992,107492,3000,19
C11835,2,718 Cayman,2.4,Petrol,2007,73524,19057,1
C44917,3,RAV4,1.8,Hybrid,2008,99296,16146,25
C15485,3,Yaris,1.4,Hybrid,2007,86476,9557,24
C41470,4,Passat,2.0,Diesel,1999,263690,1732,12
C15761,1,Fiesta,1.2,Petrol,1992,199333,947,4
C15029,1,Focus,2.0,Petrol,2019,13908,41654,5
C00465,2,Cayenne,3.5,Diesel,1998,83442,14668,39
C09088,1,Focus,1.6,Hybrid,2002,118173,7262,7
C03623,3,Yaris,1.2,Petrol,2019,29951,23572,36
C24489,4,Passat,2.0,Petrol,2012,81151,18076,18
C22137,3,RAV4,1.8,Petrol,2007,79843,14451,14
C17934,2,Cayenne,2.6,Petrol,1993,127889,6205,1
C47569,2,911,2.6,Petrol,1996,196852,6355,3
C41671,1,Focus,1.4,Petrol,2019,35795,30818,32
C20032,4,Golf,1.6,Hybrid,1994,174658,2263,10
C25457,4,Polo,1.2,Petrol,2001,214905,1543,18
C09573,1,Mondeo,2.0,Diesel,2006,115671,9367,28
C24583,1,Mondeo,1.8,Diesel,2017,29045,33090,19
C23999,1,Focus,1.6,Petrol,2014,46889,22082,20
C08766,4,Polo,1.2,Petrol,2016,36285,16487,16
C44855,3,Prius,1.4,Hybrid,2017,46255,31552,19
C03201,4,Passat,1.4,Diesel,2002,99962,7130,25
C37523,0,M5,4.0,Petrol,1989,309176,1481,29
C40915,3,RAV4,2.2,Hybrid,2005,61421,18981,3
C05015,3,RAV4,2.4,Petrol,2019,29306,51126,14
C21455,3,Yaris,1.0,Hybrid,1998,216202,1543,34
C30589,0,X3,2.0,Diesel,2007,48420,18661,27
C39631,1,Mondeo,2.0,Diesel,2010,63260,17733,8
C30168,3,Yaris,1.0,Hybrid,2020,18591,29416,26
C26523,3,RAV4,2.0,Hybrid,2006,59922,19534,12
C26648,0,Z4,2.4,Petrol,1994,204107,2350,43
C46516,4,Polo,1.0,Petrol,2018,14403,19451,18
C33581,4,Passat,1.8,Diesel,2010,106527,13131,38
C44085,3,Yaris,1.2,Hybrid,2020,20151,31949,47
C46842,2,911,2.2,Petrol,2010,91584,34672,17
C39104,0,X3,3.0,Diesel,2004,89165,14271,47
C37781,3,RAV4,1.8,Hybrid,1985,208882,1420,44
C09173,3,Prius,1.4,Hybrid,2004,95898,9511,27
C29774,4,Passat,1.4,Diesel,2007,56856,13376,15
C28712,3,RAV4,2.4,Hybrid,2013,83008,29225,48
C47437,1,Fiesta,1.0,Petrol,1996,187824,1249,16
C28451,3,Prius,1.8,Hybrid,2003,123726,8189,16
C32389,3,RAV4,2.0,Petrol,1996,130984,5009,30
C31852,1,Fiesta,1.2,Petrol,2010,67906,8831,5
C26783,3,RAV4,2.0,Hybrid,2008,103695,16479,27
C19829,3,RAV4,1.8,Hybrid,2003,80134,13256,25
C12249,4,Golf,1.8,Diesel,2007,87336,9914,0
C42348,1,Fiesta,1.2,Petrol,2007,98746,5832,18
C06119,3,RAV4,2.2,Hybrid,2015,23884,46392,34
C49747,1,Mondeo,1.8,Diesel,1991,210712,1481,32
C47954,1,Focus,1.8,Petrol,1996,106793,4688,33
C28388,1,Mondeo,1.6,Diesel,1993,197157,1799,17
C03877,4,Polo,2.0,Petrol,2019,22375,28153,41
C48291,0,Z4,2.0,Petrol,2008,96759,13067,44
C24386,3,RAV4,2.2,Hybrid,2002,130226,9462,13
C01304,4,Polo,1.0,Petrol,2015,48959,13040,9
C46523,0,X3,3.0,Diesel,2012,50055,31575,43
C40058,3,Yaris,1.0,Hybrid,2001,77754,5752,40
C46628,3,Yaris,1.0,Petrol,2014,75029,11618,11
C02651,3,Prius,1.0,Hybrid,2001,141024,4660,19
C47760,1,Focus,1.8,Diesel,2010,46424,18890,49
C25829,2,Cayenne,2.6,Petrol,2011,38730,38264,4
C06687,0,X3,3.0,Diesel,2013,54602,32801,19
C40626,1,Focus,1.6,Diesel,2004,175896,4544,27
C06347,3,Prius,1.4,Hybrid,2012,114162,14161,22
C33024,4,Polo,1.4,Petrol,2010,124806,6489,6
C47140,4,Passat,1.8,Diesel,2013,32025,26321,20
C27640,4,Polo,1.2,Petrol,2006,57607,7424,14
C03442,1,Mondeo,2.0,Diesel,1997,117678,5063,6
C40080,4,Passat,1.6,Diesel,2004,106150,8322,14
C33531,4,Golf,1.2,Petrol,2002,63615,6490,27
C27838,3,Yaris,1.4,Hybrid,2003,54705,9054,41
C14982,4,Golf,1.6,Diesel,2007,78848,9916,14
C35320,0,Z4,2.0,Petrol,1999,213858,2745,27
C45388,3,Yaris,1.4,Hybrid,2012,64293,15509,15
C24058,3,RAV4,2.2,Hybrid,2004,56106,18374,18
C17905,0,X3,3.0,Diesel,2003,80802,14156,27
C30408,4,Passat,1.4,Diesel,1989,59703,3955,27
C02134,1,Focus,1.8,Petrol,1994,215820,1661,41
C13759,4,Golf,2.0,Diesel,2008,14775,17563,4
C10334,1,Fiesta,1.0,Diesel,2018,15963,19734,7
C14858,4,Golf,2.0,Petrol,2018,39779,28269,36
C05118,4,Passat,2.0,Diesel,2005,88325,11319,37
C41437,4,Passat,1.8,Diesel,1993,234411,1443,40
C41795,3,Yaris,1.4,Petrol,2013,62344,13992,10
C18154,3,RAV4,2.2,Hybrid,2004,132469,10623,26
C29422,4,Polo,1.6,Diesel,2018,27043,24095,15
C04991,1,Fiesta,1.0,Petrol,2013,82192,8936,9
C06147,1,Mondeo,2.0,Diesel,2012,47722,22365,44
C18192,1,Fiesta,1.2,Petrol,1991,250721,557,11
C15552,4,Polo,1.0,Petrol,2008,116265,5125,24
C28916,4,Golf,1.6,Petrol,1992,235631,962,21
C31197,1,Focus,1.4,Petrol,1997,104147,4507,3
C32812,1,Mondeo,1.8,Hybrid,1999,117057,6302,25
C39172,1,Fiesta,1.2,Diesel,2007,88170,6607,9
C42305,2,718 Cayman,4.0,Petrol,2016,30921,58563,15
C20231,4,Passat,1.6,Diesel,1996,139220,3781,48
C29463,4,Golf,1.2,Petrol,2018,49265,20667,13
C02259,4,Polo,2.0,Petrol,2004,103532,6108,5
C15126,1,Fiesta,1.0,Petrol,1993,335665,259,35
C33361,3,Prius,1.8,Hybrid,2019,25436,46208,36
C48555,1,Mondeo,1.8,Diesel,1993,210403,1697,5
C04421,4,Polo,1.4,Petrol,2015,59884,14399,0
C25770,3,Prius,1.8,Hybrid,2011,107067,15844,3
C48050,4,Polo,1.6,Petrol,2004,97267,5720,40
C28236,3,Yaris,1.4,Petrol,2002,144218,3682,42
C31702,2,Cayenne,3.0,Petrol,1991,133957,5561,40
C20973,1,Focus,1.4,Diesel,2003,179755,3847,27
C48976,4,Polo,1.6,Petrol,2015,60060,15376,32
C18667,1,Focus,1.0,Diesel,2018,20390,27932,38
C02053,1,Mondeo,1.6,Diesel,1989,67674,3799,1
C45322,1,Fiesta,1.2,Petrol,1995,126832,2119,37
C15094,1,Fiesta,1.4,Petrol,2019,31606,21780,39
C00264,3,Prius,1.4,Hybrid,1996,188308,2658,30
C26928,1,Focus,1.0,Petrol,1989,100149,2301,24
C45067,3,Prius,1.4,Hybrid,2018,19749,39349,38
C46859,4,Passat,1.4,Diesel,2020,16451,40392,37
C28666,1,Mondeo,2.0,Diesel,2005,129953,7847,36
C12793,3,RAV4,2.0,Hybrid,1991,182876,2805,3
C21290,4,Polo,1.0,Petrol,1984,327833,157,30
C01195,4,Polo,1.0,Petrol,2010,81108,7565,46
C45405,3,Yaris,1.0,Hybrid,1991,157917,1603,7
C49644,1,Mondeo,2.0,Hybrid,2005,64471,14407,20
C03178,1,Focus,2.0,Diesel,2006,79624,12282,5
C34279,3,RAV4,1.8,Petrol,2013,83904,20960,30
C26101,4,Polo,1.0,Petrol,1992,299639,352,7
C13005,3,RAV4,2.2,Hybrid,1996,181010,4172,6
C01818,0,X3,2.0,Diesel,1999,90648,8261,43
C37114,4,Golf,1.6,Diesel,2000,65146,6818,40
C38943,3,Prius,1.0,Hybrid,2007,84060,10680,46
C19317,3,Prius,1.4,Hybrid,2007,83881,12652,11
C24309,3,Yaris,1.2,Hybrid,2002,40398,8565,36
C08903,1,Fiesta,1.2,Petrol,2021,11779,25715,22
C33992,4,Polo,1.4,Petrol,2008,126454,5606,15
C40519,4,Passat,1.6,Diesel,2017,17838,35089,25
C38024,4,Golf,1.8,Diesel,2011,68482,14729,24
C15166,4,Golf,1.4,Diesel,2000,147103,3476,9
C31551,1,Mondeo,1.6,Diesel,2000,122601,5325,32
C38950,1,Fiesta,1.2,Petrol,1994,169666,1399,1
C18368,0,Z4,2.4,Petrol,1995,143496,4202,1
C44514,4,Golf,2.0,Petrol,1988,277818,557,18
C15846,0,Z4,2.0,Petrol,1997,116079,5436,6
C34205,4,Passat,1.4,Diesel,1998,124395,4542,49
C38439,2,911,3.5,Petrol,2022,2931,167774,30
C18139,4,Polo,1.6,Petrol,2021,19998,29153,40
C03887,1,Fiesta,1.2,Petrol,1991,291741,379,26
C25649,0,Z4,3.0,Petrol,2001,135158,7494,48
C00495,1,Mondeo,1.8,Diesel,2009,32884,18987,4
C41256,0,M5,4.4,Petrol,2000,175421,10983,45
C44571,3,Prius,1.0,Hybrid,1992,68568,4366,11
C44747,1,Mondeo,2.0,Diesel,1998,167916,3610,14
C44498,1,Fiesta,1.2,Petrol,2009,97523,6723,25
C46972,3,Yaris,1.4,Petrol,1998,177789,2132,13
C34539,4,Polo,1.0,Petrol,2017,28924,16790,15
C36471,4,Passat,1.6,Diesel,2000,104460,6454,48
C01275,4,Passat,1.8,Diesel,2008,92709,12712,22
C20431,0,X3,2.4,Diesel,2008,79085,17881,48
C46256,1,Focus,2.0,Petrol,2005,112840,8606,7
C11987,1,Focus,2.0,Petrol,2001,193157,3413,46
C38767,4,Polo,1.4,Petrol,1996,183779,1571,47
C42237,4,Polo,2.0,Petrol,2001,170311,2940,44
C21274,1,Mondeo,2.0,Diesel,1990,254859,977,24
C26104,1,Mondeo,1.8,Diesel,2013,39585,23829,31
C45570,1,Focus,1.8,Diesel,2000,185029,3413,35
C42100,0,Z4,2.4,Petrol,1995,159413,3688,20
C23975,3,RAV4,2.0,Hybrid,1985,307280,601,37
C04440,3,Prius,1.0,Hybrid,1999,156371,3598,11
C28112,1,Focus,1.6,Petrol,1990,185817,1562,8
C41762,4,Polo,1.6,Petrol,2000,162915,2618,3
C07909,4,Passat,1.4,Diesel,2005,135317,6648,43
C25027,1,Fiesta,1.0,Petrol,2005,92691,4868,49
C08269,4,Passat,1.4,Diesel,1991,171311,1944,32
C00811,3,RAV4,1.8,Hybrid,2015,49497,36072,12
C41544,1,Mondeo,1.6,Diesel,1995,100732,4499,46
C09295,4,Polo,1.0,Petrol,2010,78720,7691,16
C02309,0,X3,3.0,Petrol,1998,149545,5737,9
C30994,4,Golf,1.2,Hybrid,2006,75067,9422,20
C10782,4,Golf,1.4,Petrol,2014,72436,14716,1
C26902,4,Golf,1.6,Petrol,2019,19535,30355,42
C19274,4,Polo,1.2,Petrol,2020,17349,23963,33
C05219,2,718 Cayman,2.0,Petrol,2012,87055,22114,8
C10647,1,Mondeo,1.8,Petrol,2007,96384,10440,21
C00518,4,Passat,2.0,Diesel,1985,287515,544,39
C05796,3,Yaris,1.2,Petrol,1995,260215,771,8
C24721,2,Cayenne,3.0,Petrol,2014,41655,49331,8
C30854,1,Focus,1.6,Hybrid,2008,80645,14244,6
C06483,4,Passat,1.4,Diesel,1988,169852,1612,4
C11119,1,Fiesta,1.4,Petrol,2012,56112,11768,41
C14096,0,X3,2.4,Diesel,2004,128577,9507,32
C24871,2,718 Cayman,2.4,Petrol,2005,128337,11168,41
C24077,3,Prius,1.8,Hybrid,2005,110859,10323,22
